page,x0,y0,x1,y1,uri,text
19,428.4749755859375,124.27499389648438,513.2625122070312,139.23748779296875,https://search2.ucl.ac.uk/s/search.html?query=Daniel+Alexander&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Daniel Alexander
19,428.4749755859375,149.92498779296875,503.2874755859375,164.88751220703125,https://search2.ucl.ac.uk/s/search.html?query=Yvonne+Rogers&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Yvonne Rogers
19,428.4749755859375,175.57501220703125,502.5749816894531,190.5374755859375,https://search2.ucl.ac.uk/s/search.html?query=Anthony+Steed&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Anthony Steed
19,428.4749755859375,200.51251220703125,512.5499877929688,215.4749755859375,https://search2.ucl.ac.uk/s/search.html?query=Dariush+Hosseini&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dariush Hosseini
19,428.4749755859375,226.1624755859375,489.75,241.125,https://search2.ucl.ac.uk/s/search.html?query=Lewis+Griffin&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Lewis Griffin
19,428.4749755859375,251.8125,501.1499938964844,266.7749938964844,https://search2.ucl.ac.uk/s/search.html?query=Prof+Simon+R+Arridge&collection=website-meta&profile=_directory&tab=directory&sumbit=Go&f.Org+Unit%7c7=Dept+of+Computer+Science,Simon Arridge
19,428.4749755859375,337.3125,490.4624938964844,352.2749938964844,https://search2.ucl.ac.uk/s/search.html?query=Andy+Nisbet&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Andy Nisbet
19,428.4749755859375,362.25,486.1875,377.2124938964844,https://search2.ucl.ac.uk/s/search.html?query=Sara+Collins&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Sara Collins
19,428.4749755859375,387.8999938964844,494.73748779296875,402.86248779296875,https://search2.ucl.ac.uk/s/search.html?query=Alice+Smalley&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Alice Smalley
19,427.04998779296875,414.9749755859375,471.2249755859375,429.9375,https://search2.ucl.ac.uk/s/search.html?query=Liz+Jones&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Liz Jones
19,428.4749755859375,500.4749755859375,472.6499938964844,515.4375,https://search2.ucl.ac.uk/s/search.html?query=Shi+Zhou&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Shi Zhou
19,428.4749755859375,526.125,472.6499938964844,541.0874633789062,https://search2.ucl.ac.uk/s/search.html?query=Shi+Zhou&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Shi Zhou
19,428.4749755859375,551.7749633789062,505.42498779296875,566.7374877929688,https://search2.ucl.ac.uk/s/search.html?query=Elaine+Pimentel&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Elaine Pimentel
20,428.4749755859375,26.6624755859375,472.6499938964844,41.625,https://search2.ucl.ac.uk/s/search.html?query=Shi+Zhou&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Shi Zhou
20,428.4749755859375,52.3125,472.6499938964844,67.2750244140625,https://search2.ucl.ac.uk/s/search.html?query=Shi+Zhou&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Shi Zhou
20,428.4749755859375,77.25,499.7249755859375,92.21249389648438,https://search2.ucl.ac.uk/s/search.html?query=MRs+Sarah+L+Sanders&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Sarah Sanders
20,428.4749755859375,102.89999389648438,509.6999816894531,117.86248779296875,https://search2.ucl.ac.uk/s/search.html?query=Prof+Graham+A+Roberts&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Graham Roberts
20,428.4749755859375,128.54998779296875,490.4624938964844,143.51251220703125,https://search2.ucl.ac.uk/s/search.html?query=Colin+Malley&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Colin Malley
20,427.04998779296875,155.625,536.7749633789062,170.58749389648438,https://search2.ucl.ac.uk/s/search.html?query=Tigmanshu+Bhatnagar&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Tigmanshu Bhatnagar
20,428.4749755859375,241.125,468.375,256.0874938964844,https://search2.ucl.ac.uk/s/search.html?query=Joanna+Stiles&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Jo Stiles
20,428.4749755859375,266.7749938964844,494.73748779296875,281.73748779296875,https://search2.ucl.ac.uk/s/search.html?query=Martin+Nolan&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Martin Nolan
20,428.4749755859375,293.1374816894531,533.2124633789062,308.1000061035156,https://search2.ucl.ac.uk/s/search.html?query=Samantha+Bottomley&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Samantha Bottomley
20,428.4749755859375,318.7875061035156,499.7249755859375,333.75,https://search2.ucl.ac.uk/s/search.html?query=David+Howells&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,David Howells
20,428.4749755859375,343.7250061035156,481.1999816894531,358.6875,https://search2.ucl.ac.uk/s/search.html?query=Louisa+Ball&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Louisa Ball
20,428.4749755859375,369.375,484.7624816894531,384.3374938964844,https://search2.ucl.ac.uk/s/search.html?query=Clair+Parkin&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Clair Parkin
20,428.4749755859375,395.0249938964844,496.1624755859375,409.98748779296875,https://search2.ucl.ac.uk/s/search.html?query=Mark+Jackson&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mark Jackson
20,428.4749755859375,419.9624938964844,512.5499877929688,434.92498779296875,https://search2.ucl.ac.uk/s/search.html?query=Dariush+Hosseini&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dariush Hosseini
20,428.4749755859375,445.61248779296875,468.375,460.5749816894531,https://search2.ucl.ac.uk/s/search.html?query=Joanna+Stiles&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Jo Stiles
20,428.4749755859375,471.2624816894531,472.6499938964844,486.2249755859375,https://search2.ucl.ac.uk/s/search.html?query=Shi+Zhou&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Shi Zhou
20,689.25,501.8999938964844,766.2000122070312,516.8624877929688,mailto:cs.ec@ucl.ac.uk,cs.ec@ucl.ac.uk
20,428.4749755859375,558.1875,520.3875122070312,573.1499633789062,https://search2.ucl.ac.uk/s/search.html?query=Yuzuko+Nakamura&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Yuzuko Nakamura
21,689.25,20.9625244140625,766.2000122070312,35.92498779296875,mailto:cs.ec@ucl.ac.uk,cs.ec@ucl.ac.uk
21,428.4749755859375,77.25,528.2249755859375,92.21249389648438,https://search2.ucl.ac.uk/s/search.html?query=Saffron+Bolingbroke&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Saffron Bolingbroke
21,428.4749755859375,107.88751220703125,470.5124816894531,122.85000610351562,https://search2.ucl.ac.uk/s/search.html?query=Edith+Tai&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Edith Tai
21,428.4749755859375,133.5374755859375,499.0124816894531,148.5,https://search2.ucl.ac.uk/s/search.html?query=Fiona+Hashani&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Fiona Hashani
21,428.4749755859375,159.1875,503.2874755859375,174.14999389648438,https://search2.ucl.ac.uk/s/search.html?query=Mr+Nicholas+M+Smith&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Nicholas Smith
21,569.5499877929688,298.125,803.25,315.2250061035156,https://liveuclac.sharepoint.com/sites/CSCStudentIntranet/SitePages/PPL--Contacts.aspx,"details of the Teaching and Learning Team, Computer Science Teaching and Learning"
21,29.474998474121094,315.2250061035156,110.69999694824219,332.3249816894531,https://liveuclac.sharepoint.com/sites/CSCStudentIntranet/SitePages/PPL--Contacts.aspx,who are responsible Contacts page.
21,216.86248779296875,474.8249816894531,246.0749969482422,489.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Mirco+Musolesi&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mirco Musolesi
21,216.86248779296875,489.7874755859375,261.0375061035156,504.75,https://search2.ucl.ac.uk/s/search.html?query=Mirco+Musolesi&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mirco Musolesi
21,292.3874816894531,474.8249816894531,319.4624938964844,489.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Ivana+Drobnjak&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ivana Drobnjak
21,292.3874816894531,489.7874755859375,338.6999816894531,504.75,https://search2.ucl.ac.uk/s/search.html?query=Ivana+Drobnjak&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ivana Drobnjak
21,452.6999816894531,474.8249816894531,474.0749816894531,489.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Licia+Capra&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Licia Capra
21,452.6999816894531,489.7874755859375,481.9124755859375,504.75,https://search2.ucl.ac.uk/s/search.html?query=Licia+Capra&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Licia Capra
21,499.7249755859375,474.8249816894531,546.0374755859375,489.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Madeline+Carr&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Madeline Carr
21,499.7249755859375,489.7874755859375,520.3875122070312,504.75,https://search2.ucl.ac.uk/s/search.html?query=Madeline+Carr&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Madeline Carr
21,563.8499755859375,474.8249816894531,594.4874877929688,489.7874755859375,https://search.ucl.ac.uk/s/search.html?query=Sahan+Bulathwela&collection=website-meta&profile=_directory&tab=directory,Sahan Bulathwela
21,563.8499755859375,489.7874755859375,618.7124633789062,504.75,https://search.ucl.ac.uk/s/search.html?query=Sahan+Bulathwela&collection=website-meta&profile=_directory&tab=directory,Sahan Bulathwela
21,636.5249633789062,474.8249816894531,662.8875122070312,489.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Carlo+Ciliberto&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Carlo Ciliberto
21,636.5249633789062,489.7874755859375,679.2749633789062,504.75,https://search2.ucl.ac.uk/s/search.html?query=Carlo+Ciliberto&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Carlo Ciliberto
21,698.5125122070312,456.29998779296875,790.4249877929688,471.2624816894531,mailto:cs.undergraduate-students@ucl.ac.uk,cs.undergraduate- students@ucl.ac.uk
21,698.5125122070312,471.2624816894531,794.7000122070312,486.2249755859375,mailto:cs.undergraduate-students@ucl.ac.uk,cs.undergraduate- students@ucl.ac.uk
21,809.6624755859375,456.29998779296875,813.9375,471.2624816894531,https://search2.ucl.ac.uk/s/search.html?query=Clair+Parkin&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,C (S
21,809.6624755859375,501.8999938964844,813.9375,516.8624877929688,https://search2.ucl.ac.uk/s/search.html?query=Mr+Nicholas+M+Smith&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,N
21,809.6624755859375,532.5374755859375,813.9375,547.5,https://search2.ucl.ac.uk/s/search.html?query=lisa+fallon&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,L
21,216.86248779296875,533.9624633789062,246.0749969482422,548.9249877929688,https://search2.ucl.ac.uk/s/search.html?query=Mirco+Musolesi&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mirco Musolesi
21,216.86248779296875,548.9249877929688,261.0375061035156,563.8875122070312,https://search2.ucl.ac.uk/s/search.html?query=Mirco+Musolesi&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mirco Musolesi
21,292.3874816894531,533.9624633789062,350.1000061035156,548.9249877929688,https://search2.ucl.ac.uk/s/search.html?query=Mehrnoosh+Sadrzadeh&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mehrnoosh Sadrzadeh
21,292.3874816894531,548.9249877929688,345.11248779296875,563.8875122070312,https://search2.ucl.ac.uk/s/search.html?query=Mehrnoosh+Sadrzadeh&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mehrnoosh Sadrzadeh
21,368.625,533.9624633789062,430.61248779296875,548.9249877929688,https://search2.ucl.ac.uk/s/search.html?query=Fabio+Zanasi&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Fabio Zanasi
22,216.86248779296875,62.2874755859375,237.52499389648438,77.25,https://search2.ucl.ac.uk/s/search.html?query=Igor+Gaponov&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Igor Gaponov
22,216.86248779296875,77.25,262.4624938964844,92.21249389648438,https://search2.ucl.ac.uk/s/search.html?query=Igor+Gaponov&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Igor Gaponov
22,292.3874816894531,62.2874755859375,313.04998779296875,77.25,https://search2.ucl.ac.uk/s/search.html?query=Igor+Gaponov&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Igor Gaponov
22,292.3874816894531,77.25,337.98748779296875,92.21249389648438,https://search2.ucl.ac.uk/s/search.html?query=Igor+Gaponov&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Igor Gaponov
22,368.625,70.125,420.6374816894531,85.08749389648438,https://search2.ucl.ac.uk/s/search.html?query=Yunda+Yan&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Yunda Yan
22,216.86248779296875,142.79998779296875,272.4375,157.76251220703125,https://search2.ucl.ac.uk/s/search.html?query=Jens+Krinke&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Jens Krinke
22,292.3874816894531,127.83749389648438,330.86248779296875,142.79998779296875,https://search2.ucl.ac.uk/s/search.html?query=Sobhan+Yassipour+Tehrani&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Sobhan Yassipour
22,292.3874816894531,142.79998779296875,340.125,157.76251220703125,https://search2.ucl.ac.uk/s/search.html?query=Sobhan+Yassipour+Tehrani&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Sobhan Yassipour Tehrani
22,292.3874816894531,157.76251220703125,328.7250061035156,172.7249755859375,https://search2.ucl.ac.uk/s/search.html?query=Sobhan+Yassipour+Tehrani&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Yassipour Tehrani
22,454.125,117.86248779296875,479.0625,132.82501220703125,https://search2.ucl.ac.uk/s/search.html?query=Chris+Clack&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Chris Clack
22,454.125,132.82501220703125,480.48748779296875,147.7874755859375,https://search2.ucl.ac.uk/s/search.html?query=Chris+Clack&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Chris Clack
22,698.5125122070312,117.14999389648438,732.7124633789062,132.11248779296875,mailto:cs.pgt-students@ucl.ac.uk,cs.pgt- students@ucl.ac.uk
22,698.5125122070312,132.11248779296875,794.7000122070312,147.07501220703125,mailto:cs.pgt-students@ucl.ac.uk,cs.pgt- students@ucl.ac.uk
22,809.6624755859375,117.14999389648438,813.9375,132.11248779296875,https://search2.ucl.ac.uk/s/search.html?query=Louisa+Ball&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,L (S
22,809.6624755859375,162.75,813.9375,177.71249389648438,https://search2.ucl.ac.uk/s/search.html?query=Liz+Awad&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,L
22,809.6624755859375,193.38751220703125,813.9375,208.3499755859375,https://search2.ucl.ac.uk/s/search.html?query=Ricki+Angel&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,R
22,809.6624755859375,224.02499389648438,813.9375,238.98748779296875,https://search2.ucl.ac.uk/s/search.html?query=Fiona+Hashani&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,F
22,809.6624755859375,255.375,813.9375,270.3374938964844,https://search2.ucl.ac.uk/s/search.html?query=Khandker+Islam&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,N
22,809.6624755859375,286.0124816894531,813.9375,300.9750061035156,https://search2.ucl.ac.uk/s/search.html?query=Thomas+Whitney&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,T W
22,809.6624755859375,300.9750061035156,813.9375,315.9375,https://search2.ucl.ac.uk/s/search.html?query=Thomas+Whitney&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,T W
22,216.86248779296875,216.1875,256.7624816894531,231.14999389648438,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Delmiro Fernandez-
22,216.86248779296875,231.14999389648438,273.1499938964844,246.11248779296875,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Delmiro Fernandez- Reyes
22,216.86248779296875,246.11248779296875,245.36248779296875,261.0749816894531,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Fernandez- Reyes
22,292.3874816894531,224.02499389648438,318.75,238.98748779296875,https://search2.ucl.ac.uk/s/search.html?query=Petru+Manescu&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Petru Manescu
22,292.3874816894531,238.98748779296875,337.98748779296875,253.95001220703125,https://search2.ucl.ac.uk/s/search.html?query=Petru+Manescu&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Petru Manescu
22,368.625,231.14999389648438,417.7874755859375,246.11248779296875,https://search.ucl.ac.uk/s/search.html?query=Jack+Ruan&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Jack Ruan
22,216.86248779296875,309.5249938964844,256.7624816894531,324.48748779296875,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Delmiro Fernandez-
22,216.86248779296875,324.48748779296875,273.1499938964844,339.4499816894531,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Delmiro Fernandez- Reyes
22,216.86248779296875,339.4499816894531,245.36248779296875,354.4125061035156,https://search2.ucl.ac.uk/s/search.html?query=Delmiro+Fernandez-Reyes&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Fernandez- Reyes
22,292.3874816894531,316.6499938964844,323.0249938964844,331.61248779296875,https://search.ucl.ac.uk/s/search.html?query=Sahan+Bulathwela&collection=website-meta&profile=_directory&tab=directory,Sahan Bulathwela
22,292.3874816894531,331.61248779296875,347.25,346.5749816894531,https://search.ucl.ac.uk/s/search.html?query=Sahan+Bulathwela&collection=website-meta&profile=_directory&tab=directory,Sahan Bulathwela
22,368.625,316.6499938964844,414.9375,331.61248779296875,https://search.ucl.ac.uk/s/search.html?query=Benjamin+Guedj&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Benjamin Guedj
22,368.625,331.61248779296875,398.54998779296875,346.5749816894531,https://search.ucl.ac.uk/s/search.html?query=Benjamin+Guedj&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Benjamin Guedj
22,216.86248779296875,405.7124938964844,247.5,420.67498779296875,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
22,216.86248779296875,420.67498779296875,263.17498779296875,435.6374816894531,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
22,292.3874816894531,405.7124938964844,323.0249938964844,420.67498779296875,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
22,292.3874816894531,420.67498779296875,339.4125061035156,435.6374816894531,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
22,368.625,405.7124938964844,394.2749938964844,420.67498779296875,https://search2.ucl.ac.uk/s/search.html?query=Silvia+Bartolucci&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Silvia Bartolucci
22,368.625,420.67498779296875,417.7874755859375,435.6374816894531,https://search2.ucl.ac.uk/s/search.html?query=Silvia+Bartolucci&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Silvia Bartolucci
22,216.86248779296875,505.4624938964844,242.5124969482422,520.4249877929688,https://search2.ucl.ac.uk/s/search.html?query=Mark+Herbster&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mark Herbster
22,216.86248779296875,520.4249877929688,260.3249816894531,535.3875122070312,https://search2.ucl.ac.uk/s/search.html?query=Mark+Herbster&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mark Herbster
22,292.3874816894531,505.4624938964844,326.5874938964844,520.4249877929688,https://search2.ucl.ac.uk/s/search.html?query=Dmitry+Adamskiy&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dmitry Adamskiy
22,292.3874816894531,520.4249877929688,340.8374938964844,535.3875122070312,https://search2.ucl.ac.uk/s/search.html?query=Dmitry+Adamskiy&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dmitry Adamskiy
22,368.625,505.4624938964844,396.4125061035156,520.4249877929688,https://search2.ucl.ac.uk/s/search.html?query=Eddie+J+Edwards&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Eddie Edwards
22,368.625,520.4249877929688,410.6624755859375,535.3875122070312,https://search2.ucl.ac.uk/s/search.html?query=Eddie+J+Edwards&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Eddie Edwards
23,216.86248779296875,37.3499755859375,273.86248779296875,52.3125,https://search2.ucl.ac.uk/s/search.html?query=Lourdes+De+Agapito&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Lourdes De Agapito
23,216.86248779296875,52.3125,256.7624816894531,67.2750244140625,https://search2.ucl.ac.uk/s/search.html?query=Lourdes+De+Agapito&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Lourdes Agapito
23,292.3874816894531,37.3499755859375,324.4499816894531,52.3125,https://search2.ucl.ac.uk/s/search.html?query=Tobias+Ritschel&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Tobias Ritschel
23,292.3874816894531,52.3125,331.5749816894531,67.2750244140625,https://search2.ucl.ac.uk/s/search.html?query=Tobias+Ritschel&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Tobias Ritschel
23,368.625,44.4749755859375,402.8249816894531,59.4375,https://search2.ucl.ac.uk/s/search.html?query=Yun+Fu&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Yun Fu
23,216.86248779296875,118.57501220703125,243.22499084472656,133.5374755859375,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ghita Kouadri
23,216.86248779296875,133.5374755859375,255.33749389648438,148.5,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ghita Kouadri Mostefaoui
23,216.86248779296875,148.5,273.86248779296875,163.46249389648438,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Kouadri Mostefaoui
23,292.3874816894531,118.57501220703125,319.4624938964844,133.5374755859375,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ghita Kouadri
23,292.3874816894531,133.5374755859375,331.5749816894531,148.5,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Ghita Kouadri Mostefaoui
23,292.3874816894531,148.5,349.3874816894531,163.46249389648438,https://search2.ucl.ac.uk/s/search.html?query=Ghita+Kouadri+Mostefaoui&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Kouadri Mostefaoui
23,368.625,125.70001220703125,410.6624755859375,140.6624755859375,https://search2.ucl.ac.uk/s/search.html?query=Federica+Sarro&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Federica Sarro
23,368.625,140.6624755859375,394.98748779296875,155.625,https://search2.ucl.ac.uk/s/search.html?query=Federica+Sarro&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Federica Sarro
23,216.86248779296875,222.5999755859375,242.5124969482422,237.5625,https://search2.ucl.ac.uk/s/search.html?query=Mark+Herbster&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mark Herbster
23,216.86248779296875,237.5625,260.3249816894531,252.52499389648438,https://search2.ucl.ac.uk/s/search.html?query=Mark+Herbster&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Mark Herbster
23,292.3874816894531,222.5999755859375,326.5874938964844,237.5625,https://search2.ucl.ac.uk/s/search.html?query=Dmitry+Adamskiy&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dmitry Adamskiy
23,292.3874816894531,237.5625,340.8374938964844,252.52499389648438,https://search2.ucl.ac.uk/s/search.html?query=Dmitry+Adamskiy&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Dmitry Adamskiy
23,368.625,222.5999755859375,396.4125061035156,237.5625,https://search2.ucl.ac.uk/s/search.html?query=Eddie+J+Edwards&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Eddie Edwards
23,368.625,237.5625,410.6624755859375,252.52499389648438,https://search2.ucl.ac.uk/s/search.html?query=Eddie+J+Edwards&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Eddie Edwards
23,216.86248779296875,312.375,245.36248779296875,327.3374938964844,https://search2.ucl.ac.uk/s/search.html?query=Catherine+Holloway&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Cathy Holloway
23,216.86248779296875,327.3374938964844,263.17498779296875,342.29998779296875,https://search2.ucl.ac.uk/s/search.html?query=Catherine+Holloway&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Cathy Holloway
23,292.3874816894531,312.375,340.125,327.3374938964844,https://search2.ucl.ac.uk/s/search.html?query=Youngjun+Cho&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Youngjun Cho
23,292.3874816894531,327.3374938964844,313.04998779296875,342.29998779296875,https://search2.ucl.ac.uk/s/search.html?query=Youngjun+Cho&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Youngjun Cho
23,368.625,312.375,397.125,327.3374938964844,https://search2.ucl.ac.uk/s/search.html?query=Catherine+Holloway&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Cathy Holloway
23,368.625,327.3374938964844,414.9375,342.29998779296875,https://search2.ucl.ac.uk/s/search.html?query=Catherine+Holloway&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Cathy Holloway
23,216.86248779296875,393.6000061035156,247.5,408.5625,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
23,216.86248779296875,408.5625,263.17498779296875,423.5249938964844,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
23,292.3874816894531,401.4375,340.125,416.3999938964844,https://search2.ucl.ac.uk/s/search.html?query=Jiahua+Xu&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Jiahua Xu
23,368.625,393.6000061035156,394.2749938964844,408.5625,https://search2.ucl.ac.uk/s/search.html?query=Silvia+Bartolucci&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Silvia Bartolucci
23,368.625,408.5625,417.7874755859375,423.5249938964844,https://search2.ucl.ac.uk/s/search.html?query=Silvia+Bartolucci&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Silvia Bartolucci
23,216.86248779296875,485.5124816894531,247.5,500.4749755859375,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
23,216.86248779296875,500.4749755859375,263.17498779296875,515.4375,https://search2.ucl.ac.uk/s/search.html?query=Guido+Germano&collection=website-meta&profile=_directory&tab=directory&sumbit=Go,Guido Germano
